,homepos,cultposs,hedres,wealth,ictres,joyread,screadcomp,screaddiff,pisadiff,emosups,disclima,teachsup,dirins,stimread,adaptivity,teachint,perfeed,percomp,percoop,attlnact,compete,workmast,gfofail,eudmo,swbp,resilience,mastgoal,discrim,belong,beingbullied,infocar,infojob1,infojob2,escs,privatesch,schltype,stratio,schsize,totat,proatce,proat5ab,proat5am,proat6,clsize,creactiv,edushort,staffshort,stubeha,teachbeha,math,scie,read
353,-2.5708,-0.3452,-1.6291,-2.4237,-2.865,-0.5753,-0.5485,0.409,1.2958,0.2127,-0.9005,0.1694,-0.2546,-0.2336,-0.9282,0.1744,0.2012,-0.2759,-0.5358,-1.1664,0.571,-0.1015,0.4637,0.9269,1.2386,-0.0614,1.3357,-0.2861,-0.2133,0.1462,0.724,1.9988,-1.4728,-2.8084,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,409.3863,417.5363,358.51666000000006
354,-1.5185,-0.7014,-0.9302,-1.4235,-1.2176,-0.2704,-0.4089,0.409,0.2705,-0.6576,0.871,0.385,0.5845,0.3749,0.3695,0.1744,0.5121,0.6912,0.9995,0.0083,-0.6888,0.487,-0.687,0.2621,1.2386,-0.4684,-0.4347,1.7356,-0.672,-0.7823,0.0818,1.0509,-0.5045,-2.1932,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,451.8704,422.5023,411.67561999999987
355,-4.1536,-1.7576,-4.4106,-3.1879,-2.9116,-0.2704,-1.0985,0.3787,0.8232,-0.6576,2.0345,-1.1481,-0.3007,-0.62,-0.2644,-0.8262,-0.0363,-0.6142,-0.9391,-0.6583,-0.6888,-0.1015,0.052,0.2621,-1.566,-0.0614,-0.4347,0.5881,-0.9836,1.4721,-1.3535,-0.9778,1.4601,-3.1676,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,436.9883,494.2482,387.06933999999984
356,-2.1461,-1.7576,-2.4101,-1.5777,-1.7779,-0.5753,-0.825,-1.0064,-1.272,-0.6576,-0.5052,1.314,1.8202,0.5102,0.5464,0.1744,-0.3253,0.6912,0.6012,-0.6583,-0.9792,-0.1015,0.4637,0.2621,0.5012,-0.0614,0.5761,-0.6615,0.0348,-0.7823,2.2523,-0.9778,1.4601,-2.8243,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,498.8052,487.574,427.66464
357,-1.6258,-0.3471,-0.9779,-1.7441,-1.2708,0.2363,-0.849,0.8812,1.6524,-1.1847,-2.7124,1.314,1.8202,0.5102,0.8329,0.636,0.7743,0.6912,0.6012,0.443,-0.4112,-0.6545,0.1097,0.2621,-0.5928,-0.0614,0.2342,0.9385,-0.3184,1.5082,1.5272,1.9988,-1.4728,-1.6169,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,350.5481,395.3001,337.8944
358,-0.9208,0.3963,1.1793,-1.2653,-1.2176,0.4493,0.1222,0.9065,3.0064,-0.6576,2.0345,1.314,1.8202,0.5102,2.0073,0.1744,0.7743,0.6912,0.6012,1.0844,0.1956,1.8164,-0.687,1.7411,1.2386,-0.0614,1.8524,-1.1549,-0.463,-0.7823,0.7014,1.9988,-1.4728,-0.987,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,468.6783,518.7738,472.77892
359,-1.7621,-0.7014,-1.0752,-1.751,-1.7005,0.3568,-0.4419,0.409,1.0453,1.0346,0.5409,1.314,1.8202,0.5102,0.1067,0.1744,-0.3253,-0.2309,0.6012,1.0844,0.1956,0.0273,0.4637,0.2621,1.2386,0.5075,0.2342,-1.1549,-0.3184,0.1462,0.46824162813338127,0.7998193008370705,-0.2427669005416078,-1.4164,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,401.8322,492.0651,440.95336000000015
360,-3.2604,-1.7576,-1.935,-2.8551,-2.9116,0.1372,0.1222,1.2421,1.6524,-0.6576,-0.0424,-0.9734,-0.5066,0.5102,0.4572,0.1744,0.7743,0.6912,0.6012,-1.1664,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-0.4347,0.8403,-0.445,1.1625,0.0007,-0.0535,-0.5045,-3.5149,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,422.6373,372.1698,417.94252
361,-1.479,0.2158,-1.6291,-1.2121,-1.4787,0.0674,-0.825,0.8812,1.6524,-0.6576,-0.0424,0.7015,1.8202,0.5102,0.4572,0.1744,0.7743,0.6912,0.6012,0.0083,0.7871,-0.772,-0.13,0.2621,-0.5928,-0.0614,-0.6331,1.7356,-0.9879,0.7703,-0.132,0.677,0.202,-1.5111,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,496.35420000000005,484.9931,444.68529999999987
362,-3.45,-1.0325,-4.4106,-3.0279,-2.6917,0.1372,-0.2195738865904065,1.2421,1.6524,-1.5824,-0.0424,-1.1481,-1.0988,0.5102,-0.5786,0.1744,-0.3253,-0.6142,0.6012,-0.6583,-0.9792,-0.1015,0.4637,0.2621,-0.5928,-0.0614,0.5761,1.7356,-0.6659,1.1625,0.0304,1.9988,0.4528,-3.0106,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,371.2418,329.9793,326.16123999999996
363,-1.9028,-0.4233,-1.0527,-2.1448,-2.1907,0.0674,0.1222,0.795,1.9717,0.2169,0.9207,0.7015,1.0067,-0.62,0.1067,0.1744,-0.0363,-0.6142,0.6012,0.0281,-0.0326,0.487,0.4637,0.2621,1.2386,-0.0614,0.5761,-1.1549,-0.0924,-0.7823,0.4475,0.677,-1.4728,-1.916,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,503.8601000000001,536.8701,515.5371799999998
364,-1.3981,-0.4233,-0.9779,-1.6233,-1.2275,-0.7553,0.1222,0.409,1.8027,-1.2947,-0.3506,-0.3971,0.0351,-2.3003,-1.4494,0.1744,-0.7784,-0.1532,0.6894,-1.8133,1.1811,-1.4028,0.4637,1.7411,-1.2549,-0.5325,-0.4347,1.169,-0.9052,1.8016,2.2501,-0.9778,1.4601,-1.6054,public,Public,14.5556,262.0,18.0,1.0,1.0,0.3333,0.0,More than 50 students,3.0,0.8339,0.8567,-0.0384,-2.0409,370.8551,462.47829999999993,382.1641999999998
365,-0.3788,-0.3471,1.1793,-0.4444,-0.6231,-0.5581,-1.0985,2.101,0.2705,1.0346,0.5409,0.6259,0.3189,1.5391,0.8329,0.9888,1.3514,0.0866,1.3256,0.4667,0.7871,1.1448,0.8794,1.348,1.2386,-0.0328,1.1969,-0.1731,0.3309,0.7703,1.0404,1.9988,1.4601,0.7368,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,449.92490000000015,475.9266,426.3143
366,-1.8043,-1.0325,-1.9183,-1.3936,-1.4171,0.4386,-1.0985,1.2421,0.9672,-0.6576,0.627,-0.9734,0.2336,0.1526,0.4572,-0.3449,0.2012,-1.1126,-0.5358,-0.6583,-0.2047,-0.1015,-0.13,0.2621,-0.5928,-0.4684,-0.6632,0.1265,-0.2098,0.7294,-0.1978,0.2662,0.7196,-2.9530000000000003,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,406.5288,437.5853,416.17098
367,-1.2883,0.0644,1.1793,-1.6233,-0.94,1.7513,-0.2195738865904065,-0.6311,-0.5536,-0.6576,0.4922,0.7015,-0.0136,1.0383,0.8329,1.2403,0.0728,-0.3712,0.6012,0.443,0.7871,1.8164,-0.9823,0.9269,1.2386,-0.4957,0.5761,-0.3887,0.3241,-0.7823,1.5272,1.9988,-1.4728,-1.4741,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,401.2595,416.2072,383.1888
368,-0.942,0.506,-0.5492,-1.2209,-1.7703,0.0674,-0.4089,0.8207,-0.2888,-0.6576,-0.1464,0.6259,0.4861,0.8945,0.7368,-0.2934,-0.0363,-0.1532,0.9995,0.0083,0.1956,0.6291,-0.13,0.9269,1.2386,-0.4684,0.3468,-1.1549,0.2112,1.2618,0.5998,0.8449,-0.4012,-0.3038,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,440.29260000000005,425.08049999999986,375.36898
369,-1.2883,0.0644,1.1793,-1.6233,-0.94,-0.8353,1.0657,-1.0064,0.5206,1.0346,2.0345,1.314,1.1049,1.5391,1.1853,1.2403,1.5844,0.552,-0.5358,0.0042,0.849,1.8164,1.8905,0.9269,1.2386,1.6219,0.0006,-0.5252,1.4685,0.7841,0.1231,-0.1473,0.8028,-2.1369,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,515.0078,567.7854,578.4518399999997
370,-2.2909,0.0644,-1.3835,-2.4079,-2.1907,0.1372,-1.0985,0.9065,1.6524,-1.1847,-0.1248,-0.9422,-0.0893,0.3716,-0.1687,0.1744,0.5121,-1.0299,-0.1855,-1.1664,-0.9792,-1.6207,1.8905,1.7411,-1.1176,-1.6588,-1.3162,0.3228,-0.672,1.2327,0.4348,1.9988,-1.4728,-2.4008,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,308.6242000000001,335.55229999999995,296.09746000000007
371,-0.4878,-0.3471,-0.5492,-0.4536,-0.6231,-0.2704,-1.4704,0.9065,-1.272,-0.6576,-0.0424,1.314,0.8667,-0.62,-0.1716,0.1744,-0.0363,0.6912,-0.9391,1.0844,-2.345,-0.1015,0.4637,0.2621,-0.5928,-0.4684,0.5761,1.7356,-0.6659,-0.7823,0.6196,1.9988,-1.4728,-0.5638,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,358.5729,354.1182,282.70808000000005
372,-1.7833,-0.3452,-0.1357,-2.377,-1.6452,2.6131,1.2374,0.6313,1.0558,1.0346,0.627,-0.0439,0.2336,2.0871,0.4546,0.9684,-0.1653,-0.6142,-0.5107,1.0844,-0.5707,-0.1015,1.8905,1.348,1.2386,0.7872,-0.094,-0.6615,-0.4586,0.7703,-0.1788,1.9988,-1.4728,-1.2701,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,413.2841,491.81000000000006,441.99202
373,-3.0809,-0.4233,-2.4403,-2.9597,-2.9116,-0.2406,-0.825,0.409,0.2705,1.0346,1.0573,-0.2533,1.8202,2.0871,0.937,0.9684,-0.3253,2.0378,1.1116,-0.6583,-1.2263,-0.1015,-0.6133,1.7411,-0.5928,-0.5325,-0.2151,0.5881,-0.6659,-0.7823,0.6816,1.9988,-1.4728,-2.3735,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,366.2497,416.29530000000005,354.04364000000015
374,-1.7146,-0.3452,-0.5089,-1.818,-1.1196,0.4627,-1.0985,1.2421,1.2958,-0.6576,-0.2639,0.1694,-0.0429,0.2464,0.1067,-0.5905,0.2012,-1.1126,-0.4213,-0.6583,-0.2047,-0.1015,-0.2006,-0.569,0.1869,-1.2865,-0.7346,-0.6615,-0.3184,-0.7823,-0.0963,1.0509,-0.7697,-2.7572,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,525.2094000000002,534.3489999999998,491.39042000000006
375,-1.3244,-0.1338,-0.1357,-1.8292,-1.7005,0.5572,0.6632,0.8207,0.2705,1.0346,0.9374,0.4394,0.1814,2.0871,0.836,1.2662,2.0165,1.1085,1.3256,0.4667,0.4352,1.1448,-0.9823,-0.267,1.2386,0.3858,0.9703,0.5881,0.3241,0.2308,0.7014,1.0509,0.202,-1.4893,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,498.07310000000007,471.279,457.94115999999997
376,-1.5349,-0.3471,-1.956,-1.3511,-1.4787,0.7789,-0.4089,0.3059,1.2958,-0.6576,1.0294,-0.3882,-0.1648,0.4105,0.4599,0.0809,0.9397,-0.6142,0.6012,-0.6583,0.7871,1.0596,-0.4342,0.8126,1.2386,-0.4684,0.3468,-0.6615,0.0348,-0.7823,0.6864,0.0367,0.1297,-1.1057,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,548.1367,469.52230000000014,471.07636000000014
377,-1.3807,0.063,-1.3835,-1.503,-1.5044,-0.2538,0.3486,0.6798,1.4058,0.3622,0.0953,-0.3882,0.6525,1.4931,0.3721,0.9888,0.2682,1.0326,0.9747,0.0281,1.1811,1.1448,0.8207,0.8126,1.2386,0.7877,1.1969,1.1253,1.4685,0.2907,0.359,0.6261,0.202,-1.7771,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,478.6535,454.80400000000003,403.3779200000001
378,-1.1242,-1.0325,-1.6618,-0.5974,-0.5503,0.3568,-0.4089,0.409,0.2705,-0.6576,0.4922,1.314,0.2336,0.2432,-0.4708,0.6797,0.5121,-0.6142,-0.2119,-0.6583,0.1956,-0.1015,-0.687,0.2621,-0.5928,-0.0614,-0.4347,-1.1549,-0.3184,0.7703,0.315,1.9988,-1.4728,-1.2339,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,323.698,386.5858,356.55452
379,-1.3824,-0.7014,-1.3835,-0.924,-1.5044,-0.3875,-1.0985,2.7752,1.6524,1.0346,-0.0424,0.3995,0.5853,0.6521,1.1813,0.1744,0.9044,-0.769,0.6012,-0.6583,0.1956,0.6291,0.4637,0.2621,-0.5928,-1.0974,-0.094,-1.1549,-0.1808,1.2618,0.208,0.7661,-1.4728,-1.9949,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,409.0612,414.0245,418.28542000000004
380,-2.9944,-1.7576,-2.0089,-3.1026,-2.5634,-0.2704,0.1222,1.2658,1.0453,1.0346,1.4424,0.6259,1.0055,0.2751,0.836,0.9888,0.7743,-0.2309,0.6012,1.0844,-0.2047,1.8164,-1.4869,1.7411,0.6502,-0.4684,0.5761,0.8403,-0.7526,0.6725,0.2571,0.677,-1.4728,-3.1033,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,440.47210000000007,450.4511,357.7257600000001
381,-1.4664,-0.7014,0.0477,-1.6637,-0.94,0.5046,-0.849,0.9065,0.8232,-0.6576,0.5409,1.314,1.8202,0.7904,0.1067,0.9888,-0.507,-0.6142,-0.9391,-0.6583,-0.2661,-0.1015,-0.687,0.2621,0.5012,-1.0974,0.2342,1.2675,-0.445,0.8615,-0.2965,0.677,-1.4728,-1.3671,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,347.8884,398.5014,330.1485
382,-0.537,0.3963,1.1793,-0.9777,-0.94,1.0781,0.1222,-0.524,-0.2888,1.0346,1.1945,-0.2327,0.1509,1.4882,0.1915,0.1744,1.0514,-0.6142,0.6012,1.0844,1.2643,1.8164,0.855,1.243,1.2386,2.3693,1.8524,0.0004,0.0348,-0.7823,0.1978,1.9988,1.4601,-1.4736,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,495.0083,554.8321,494.48100000000005
383,-1.5091,-0.0667,-0.8532,-1.7328,-1.2176,0.2694,-0.4089,0.409,0.2705,-0.6576,0.9207,0.385,0.4861,0.5102,0.4572,0.6797,-0.3253,-0.2309,0.6012,-0.6583,-0.5707,-0.1015,0.1097,0.2621,0.5012,-0.8386,-0.4347,-1.1549,0.0348,-0.7823,0.3652,0.6125,-0.5045,0.23199999999999998,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,450.2879,460.0962,470.65680000000015
384,-1.9504,-0.2771,-1.6291,-1.6873,-1.7779,-0.037,-0.5485,-0.524,0.2705,-1.3914,-0.0424,-0.5778,-0.0424,0.7904,0.7368,0.636,0.2682,-0.2309,-0.1855,1.0844,0.4352,-0.1015,0.9109,1.243,0.5012,-0.0614,-0.2151,-0.6615,-0.5707,-0.7823,0.1575,1.1698,-0.1744,-1.6480000000000001,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,492.7687,493.1727,445.68958
385,-0.8961,-0.2774,-1.6291,-0.4129,-0.8794,-0.2704,-0.849,1.2421,1.2958,0.5029,0.2621,1.314,1.1049,0.7551,-0.1716,0.9888,0.8654,0.3674,0.9747,0.0042,-0.2047,-0.772,0.8794,1.1963,-0.916,-0.0614,0.1123,-0.2861,-0.9879,-0.7823,1.5272,-0.9778,-0.7697,-2.5694,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,424.0144,437.785,408.2307
386,-1.4478,0.3963,0.031,-2.248,-1.47,0.5046,-1.0985,-0.0697,0.2705,-0.6576,0.9639,-0.5488,-0.0424,-0.3302,-0.5786,0.1744,-0.3253,-0.1532,-0.9391,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-0.4347,0.5881,-0.5707,1.7056,1.5272,1.9988,-1.4728,-0.8131,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,408.5907,350.0479,335.70804
387,-2.2064,-1.0325,-1.956,-1.8341,-1.7779,0.2732,-0.7391,-0.556,1.9837,-1.0691,-0.0424,0.4394,0.3737,1.1847,0.5464,1.2403,0.6796,1.563,0.8565,0.0042,0.4352,0.5693,-0.13,0.9759,1.2386,-0.0328,-1.5965,-1.1549,0.165,-0.7823,-0.7602,-0.1473,0.0116,-1.7563,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,439.2542,418.0426,411.63090000000005
388,-2.0164,0.0082,-2.0089,-1.9835,-2.3112,0.3746,0.1222,-0.6311,-0.3034,1.0346,0.9134,1.314,0.8667,1.0741,0.836,0.9276,0.5121,1.1085,0.6012,0.4667,0.7871,0.9982,0.052,0.2621,-1.3186,-0.0614,1.1969,2.0602,0.6344,-0.7823,0.7014,0.8449,-0.2775,-1.6317,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,404.4488,437.7812,380.52754000000016
389,-2.1592,-1.7576,-1.1674,-2.0495,-1.7376,0.0674,-0.849,-0.0697,0.2705,-1.1847,0.871,-0.9422,-1.6464,-0.62,-0.5786,-0.6894,-1.256,-0.6142,-0.9391,-1.1507,-0.2047,-0.7233,0.4637,-0.6723,-0.7871,-0.8109,0.2342,1.0428,-0.3184,-0.7823,-0.1379,1.9988,-1.4728,-2.9453,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,355.497,342.5149,405.2201400000001
390,-1.3261,-0.7014,-0.8243,-1.2607,-1.2176,-0.2704,-1.0985,0.9065,1.1904,0.6364,0.2377,0.3995,-0.5072,0.4105,-0.2644,0.6134,-0.0363,-1.2276,-0.9391,-1.1507,-0.2047,-0.1015,-0.0005,0.8126,0.1038,-0.4684,-0.2151,-0.6615,-0.2336,-0.7823,0.1165,-0.9778,-0.1744,-2.2311,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,564.5508,527.9572000000002,486.929
391,-2.2467,0.506,-1.3904,-3.0627,-2.3112,-0.0176,-0.5485,0.409,1.6524,-1.0657,-0.4003,-1.1481,-0.5066,-0.3644,-0.5786,-0.8687,0.2012,-0.6142,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,-1.566,-0.8109,-0.4347,-0.1731,-1.1174,2.9705,-0.3593,-0.0726,0.7196,-1.9483,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,443.1671,405.0841,365.68621999999993
392,-0.6775,0.0083,1.1793,-0.9928,-0.5986,0.638,0.1222,1.2421,0.2705,0.2169,0.871,1.314,1.8202,0.5102,0.836,0.1744,-0.3253,-0.6142,0.6012,-0.6583,-0.5707,-0.1015,0.4637,0.2621,-0.5928,-0.0614,0.1123,0.0963,-0.3184,-0.7823,0.4475,1.9988,0.2691,-0.1919,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,435.4091,425.5873,409.57842000000005
393,-0.0422,-0.5721,1.1793,0.0721,-0.1536,0.1372,-0.825,0.409,1.1904,-0.6576,-0.1836,0.6259,-0.118,0.5102,0.7368,0.636,0.7743,0.2865,0.6012,-0.6583,0.1956,-0.1015,-0.3799,0.2621,1.2386,-0.0614,-0.4347,-1.1549,0.3241,-0.7823,0.6307,0.2662,0.4528,-0.0621,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,447.2161,372.30050000000006,352.50107999999994
394,-1.8739,-0.1559,-1.0752,-1.9917,-1.4787,0.428,0.1222,-0.6311,-0.7816,0.2127,1.1945,0.298,1.8202,-0.3302,-1.4494,0.2595,-0.99,0.8147,0.8565,0.0281,-0.2047,-0.1015,-1.4869,1.348,1.2386,-0.0328,1.4751,-1.1549,1.4685,-0.7823,-1.1281,0.677,-1.4728,-2.5131,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,376.411,417.1912,400.81736
395,-1.1107,-0.2771,-0.6853,-1.14,-0.349,0.0674,0.1222,0.9065,1.6524,1.0346,0.871,1.314,0.5467,0.5102,0.1915,0.9276,0.9397,-0.043,0.6012,-0.6583,-0.2661,-0.1015,0.8794,0.2621,1.2386,0.3858,1.1969,0.9392,-0.3184,-0.7823,0.676,1.1149,-1.4803,-2.6675,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,430.5674,402.3932,390.71096
396,-0.2822,1.9522,-1.3001,-0.3033,-1.3905,1.5806,0.402,1.49,3.0064,1.0346,-0.4219,-1.1481,-2.1704,2.0871,2.0073,1.8245,1.0179,0.202,-0.8357,1.0844,0.1956,-0.1015,-0.0845,0.2621,-1.0127,-0.7506,0.1123,1.3398,-0.8378,0.2308,-0.8981,-0.9778,0.3419,-0.6736,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,326.83299999999997,345.0257000000001,286.6914
397,-2.6625,-0.3452,-1.6618,-2.5817,-2.1907,0.3959,0.1222,1.9635,1.6524,-0.6576,0.9639,-0.0771,1.8202,0.2751,0.7339,1.2662,2.0165,0.6912,-0.9391,-0.6583,0.1956,1.1448,1.4083,0.2621,-0.5928,0.3858,0.3133,0.0963,-0.5707,0.8615,-0.3339,-0.9778,0.2691,-1.1562,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,366.2058,409.37199999999996,437.19748
398,-1.9363,0.3963,-1.6363,-2.1213,-1.9827,0.0797,-1.3543,0.795,0.9672,-1.3914,-0.0349,0.7015,1.8202,0.1214,2.0073,0.7222,2.0165,-0.2309,0.8219,0.443,-0.8279,0.5693,0.4637,0.5454,1.2386,-0.7622,-0.4347,1.2902,-0.4251,-0.7823,0.0474,-0.9778,-1.4728,-2.0122,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,504.0113,431.0945,395.34686000000016
399,-1.5727,-0.1795,1.1793,-2.4013,-1.2176,0.9069,0.6994,-0.524,0.2705,-1.3914,1.0573,0.1155,0.4861,0.5102,0.1067,1.8245,0.7743,0.0866,-0.1855,0.0083,1.2643,-0.1015,0.4637,0.2621,0.1869,-0.8386,0.5761,-0.6615,-1.0499,1.4721,-0.0879,-0.9778,0.202,-1.4121,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,484.65530000000007,547.5508,485.2478199999998
400,-0.9336,-0.3471,1.1793,-1.3822,-0.94,-0.2704,-0.825,0.409,1.0453,0.2169,2.0345,0.7015,1.1049,0.7869,0.4572,0.9888,0.2682,0.6912,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,0.8347,1.7356,0.0348,0.8233,0.7014,1.9988,-1.4728,-1.6165,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,514.5347,467.5428,437.18582000000015
401,-1.0144,-0.7014,-0.6947,-1.0172,-1.2275,-0.5753,0.1222,0.409,1.0453,1.0346,1.4424,1.314,1.8202,1.5391,1.323,1.8245,1.0179,0.6912,0.6012,0.4667,0.4352,1.8164,0.4637,0.9269,1.2386,0.8236,0.5761,-1.1549,0.3241,-0.7823,-0.309,1.9988,-1.4728,-1.1271,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,374.0626,431.0726,442.20362
402,-1.8265,-1.0325,-1.3835,-1.6553,-0.8794,0.3426,0.1222,-1.126,1.1904,-0.6576,0.4922,0.385,0.0836,0.2432,-0.5786,0.1744,0.5121,-0.114,-0.9391,0.4667,0.3709,1.1448,0.4637,0.9269,0.1038,0.2703,1.8524,-0.0794,0.4458,0.2308,1.3783,1.9988,-1.4728,-1.3421,public,Public,14.5152,479.0,33.0,0.9394,0.5152,0.4242,0.0,26-30 students,2.0,0.8006,1.1514,-0.6823,-0.4071,449.6287,477.404,432.98836
